PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	RICHMAN, BM				RICHMAN, BM			MANAGEMENT AND THE INTERNATIONAL SCENE - A SYMPOSIUM .1. MANAGERIAL MOTIVATION IN SOVIET AND CZECHOSLOVAK INDUSTRIES - A COMPARISON	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BERLINER J, 1960, COMP US SOVIET EC 1, P358; Berliner J., 1957, FACTORY MANAGER USSR; DIKHTIAR G, 1962, PROBLEMS EC      AUG; HOEFFDING O, 1959, AM EC REV        MAY; JOHNSON E, 1961, SOVIET STUDIES; KASAR M, 1962, VALUE PLAN; KHAVIN A, 1961, CURRENT DIGEST SOVIE, V13, P33; LAVICKA R, 1959, NOVA ORGANIZACE PLAN; LEVINE H, 1961, STUDY EC PLANNING SO; MAIZENBERG L, 1962, IZVESTIA        1129, P3; MICHAL J, 1960, CENTRAL PLANNING CZE, P58; MIROSHNICHENKO B, 1961, PROBLEMS EC, V4; MOSKALENKO V, 1960, SOTSIALISTICHESKAYA, P5; NEMCHINOV V, 1960, VOPROSY EKONOMIKI; NOVE A, 1957, PROBLEMS COMMUNI NOV; NOVE A, 1963, PROBLEMS COMMUNI JAN; NOVE A, 1961, SOVIET ECONOMY, pCH6; NOVOTNY A, 1961, CURRENT STATE EC; Nutter W., 1962, GROWTH IND PRODUCTIO; RICHMAN B, 1963, IN PRESS SOVIET  JUL; RICHMAN BM, 1962, INFORMAL MANAGERIAL; VEDISHEV A, 1961, PROBLEMS EC, P53; 1962, CDSP, V4, P15; 1959, CDSP, V11, P3; 1962, SUMMARY CZECHOSLOVAK; 1960, PATNACT LET HOSPODAR; 1961, RUDE PRAVO PRAG 1201; 1962, CDSP, V14, P16; 1961, SUMMARY CZECHOSLOVAK; 1961, ORGANIZACE PLANOVANI	30	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	2					107	128		10.2307/254842				22	Business; Management	Business & Economics	CFV01	WOS:A1963CFV0100001					2019-01-18	
J	OBERG, W				OBERG, W			MANAGEMENT AND THE INTERNATIONAL SCENE - A SYMPOSIUM .2. CROSS-CULTURAL PERSPECTIVES ON MANAGEMENT PRINCIPLES	ACADEMY OF MANAGEMENT JOURNAL			English	Article																Bendix R, 1956, WORK AUTHORITY IND; DALE E, 1960, GREAT ORG; GONZALEZ RF, 1961, J ACAD MANAGE, V4, P33; GOULDNER A, 1950, STUDIES LEADERSHIP; Harbison F., 1959, MANAGEMENT IND WORLD; KOONTZ, 1959, PRINCIPLES MANAGEMEN; MERRILL HF, 1963, MANAGEMENT NEWS, V36, P4; Metcalf H., 1940, DYNAMIC ADM COLLECTE; OBERG W, 1962, MICHIGAN EC RECORD, V4, P3; OBERG W, 1960, CORREIO POVO    0703, P26; OBERG W, 1961, HARVARD BUS REV, V39, P42; SIMPSON GG, 1963, SCIENCE, V139, P81, DOI 10.1126/science.139.3550.81; SPIEGEL HW, 1955, EC GROWTH BRAZIL IND, P415; 1958, B INFORMATIVO; 1959, B INFORMATIVO	15	13	13	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020 USA	0001-4273	1948-0989		ACAD MANAGE J	Acad. Manage. J.		1963	6	2					129	143		10.2307/254843				15	Business; Management	Business & Economics	CFV01	WOS:A1963CFV0100002					2019-01-18	
J	WILLS, NR				WILLS, NR			MANAGEMENT AND THE INTERNATIONAL SCENCE - A SYMPOSIUM .3. THE AUSTRALIAN UNIVERSITIES AND BUSINESS ADMINISTRATION	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	2					144	149		10.2307/254844				6	Business; Management	Business & Economics	CFV01	WOS:A1963CFV0100003					2019-01-18	
J	GREENLAW, PS				GREENLAW, PS			DESIGNING PARAMETRIC EQUATIONS FOR BUSINESS GAMES	ACADEMY OF MANAGEMENT JOURNAL			English	Article																GREENLAW PS, 1962, BUSINESS SIMULATION, pCH3; GREENLAW PS, IN PRESS MARKSIM I	2	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	2					150	159		10.2307/254845				10	Business; Management	Business & Economics	CFV01	WOS:A1963CFV0100004					2019-01-18	
J	STARK, S				STARK, S			MANAGEMENT IN PERSPECTIVE - CREATIVE LEADERSHIP - HUMAN VS METAL BRAINS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																Abel T, 1948, AM J SOCIOL, V54, P211, DOI 10.1086/220318; Bergson H, 1907, CREATIVE EVOLUTION; BORING EG, 1946, AM J PSYCHOL, V59, P173, DOI 10.2307/1416884; Carlyle T., 1841, HEROES HERO WORSHIP; CHEIN I, 1945, PSYCHOL REV, V52, P175, DOI 10.1037/h0061390; Gerth Hans, 1946, M WEBER ESSAYS SOCIO; Gouldner A. W., 1959, SOCIOL TODAY, P400; Lundberg GA, 1941, SOCIOMETRY, V4, P379, DOI 10.2307/2785142; Lundberg GA, 1936, AM SOCIOL REV, V1, P38, DOI 10.2307/2083863; MEEHL PE, 1954, CLIN VS STATISTICAL; Russell B., 1945, HIST W PHILOS; Sarbin TR, 1941, PSYCHOMETRIKA, V6, P391, DOI 10.1007/BF02288596; Sarbin TR, 1944, PSYCHOL REV, V51, P210, DOI 10.1037/h0057400; Selznick P, 1957, LEADERSHIP ADM; Simon H. A., 1960, MANAGEMENT CORPORATI, P17; WATERS RH, 1948, PSYCHOL REV, V55, P139, DOI 10.1037/h0058952	16	1	1	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	2					160	169		10.2307/254846				10	Business; Management	Business & Economics	CFV01	WOS:A1963CFV0100005					2019-01-18	
J	SCOTT, WG				SCOTT, WG			EXECUTIVE-DEVELOPMENT AS AN INSTRUMENT OF HIGHER CONTROL	ACADEMY OF MANAGEMENT JOURNAL			English	Article																ARGYRIS C, 1962, INTERPERSONAL COMPET, P39; SCHEIN EH, 1961, IND MANAGEMENT R MAY, P59; URWICK L, 1958, ATLANTIC EC REV  SEP, P3; Walker E, 1962, ANATOMY CONFORMITY	4	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	3					191	203		10.2307/255090				13	Business; Management	Business & Economics	CFV02	WOS:A1963CFV0200001					2019-01-18	
J	YODER, D; MILES, RE; MCKIBBIN, L; BOYNTON, RE; ENGLAND, GW				YODER, D; MILES, RE; MCKIBBIN, L; BOYNTON, RE; ENGLAND, GW			MANAGERS THEORIES OF MANAGEMENT	ACADEMY OF MANAGEMENT JOURNAL			English	Article																*DIV IND REL STANF, 1962, SEL BIBL MAN ATT MAN; YODER D, 1962, PERSONNEL, V39, P25; 1962, PERSONNEL ADM, V25, P11	3	1	1	0	4	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	3					204	211		10.2307/255091				8	Business; Management	Business & Economics	CFV02	WOS:A1963CFV0200002					2019-01-18	
J	FREDERICK, WC				FREDERICK, WC			THE NEXT DEVELOPMENT IN MANAGEMENT SCIENCE - A GENERAL-THEORY	ACADEMY OF MANAGEMENT JOURNAL			English	Article																Argyris C., 1957, PERSONALITY ORG; BROSS IDJ, 1953, DESIGN DECISION; Churchman C. W, 1961, PREDICTION OPTIMAL D; Davidson D, 1957, DECISION MAKING EXPT; DEWEY J, 1929, CHARACTERS EVENTS, P1; EELLS R, 1961, CONCEPTUAL F BUSINES; KEYNES JM, 1936, GENERAL THEORY EMPLO; Koontz H., 1959, PRINCIPLES MANAGEMEN; Likert R., 1961, NEW PATTERNS MANAGEM; LINDSAY FA, 1958, NEW TECHNIQUES MANAG; Mayo E., 1933, HUMAN PROBLEMS IND C; Mayo E., 1945, SOCIAL PROBLEMS IND; McNair Malcolm P., 1957, HARVARD BUSINESS MAR, P15; METCALF HC, 1942, COLLECTED PAPERS MP; Roethlisberger F. J., 1934, MANAGEMENT WORKER TE; SCHOEN DR, 1957, HARVARD BUSINESS NOV, P41; SIMON HA, 1947, ADM BEHAVIOR STUDY D; WADIA MS, 1961, ADV MANAGEMENT   SEP, P7; 1960, UNDERSTANDING ORG BE; 1939, MANAGEMENT WORKER AC; 1960, NEW SCI MANAGEMENT D	21	6	7	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	3					212	219		10.2307/255092				8	Business; Management	Business & Economics	CFV02	WOS:A1963CFV0200003					2019-01-18	
J	FILLEY, AC				FILLEY, AC			DECISIONS AND RESEARCH IN STAFF UTILIZATION	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BAKER AW, 1954, OHIO STATE U RES MON, V72; CHANDLER AD, 1961, BUS HIST REV, V35, P1, DOI 10.2307/3111631; DAVIS RC, 1951, FUNDAMENTALS TOP MAN, P232; DESPELDER B, 1962, OHIO STATE U RES MON, V106; HAIRE M, 1959, MODERN ORG THEORY, P292; Parsons Talcott, 1947, THEORY SOCIAL EC ORG, P335; STIEGLITZ H, 1962, MANAGEMENT RECORD, V14, P25; 1957, BUSINESS WEEK   1019, P193	8	2	2	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	3					220	231		10.2307/255093				12	Business; Management	Business & Economics	CFV02	WOS:A1963CFV0200004					2019-01-18	
J	MEGGINSON, LC				MEGGINSON, LC			AUTOMATION - OUR GREATEST ASSET - OUR GREATEST PROBLEM	ACADEMY OF MANAGEMENT JOURNAL			English	Article																ANDREWS KR, 1961, HARVARD BUSINESS MAY, P116; BAILEY JW, 1958, PHI KAPPA PHI J  FAL, P7; BAUVIN G, 1961, HOMMES TECHNIQUE MAI, P631; BERKELEY EC, 1958, COMPUTERS AUTOMA NOV, P6; BOREE W, REV MENSUAL COMI OCT, P5; BRIGHT J, 1960, HBR              NOV, P93; BRIGHT JR, 1960, HARVARD BUSINESS NOV, P106; BROCK P, 1959, COMPUTERS AUTOMATION, P18; BURSTIN S, 1959, SERIE RELATIONS HUMA, V37, P11; CAMPAGNOL DG, 1961, PRODUTTIVITA, P27; CAPLES WG, 1961, ORG SCI          APR, P86; CAPLES WG, 1961, ORG SCI          FEB, P15; GLAZIER W, 1960, ATLANTIC MONTHLY DEC, P57; GOLDBERG AJ, 1962, MILL FACTORY     FEB, P66; GORDON R., 1959, HIGHER ED BUSINESS; HAGA EJ, 1958, COMPUTERS AUTOMA SEP, P24; HENRY K, 1958, DUNS REV MODERN  FEB, P78; HIGGINS JA, 1954, HARVARD BUSINESS MAR, P104; HOOS IM, 1960, MANAGEMENT TECHN DEC, P13; HOOS IR, 1960, HARVARD BUSINESS JUL, P105; JOHNSON RO, 1962, ADV MANAGEMENT OFFIC, P23; JONES GM, 1957, MAR P HIGH SPEED COM, P11; KASSALOW EM, 1962, MILL FACTORY     FEB, P67; KASSALOW EM, 1962, HARVARD BUSINESS FEB, P42; KOONTZ H, 1961, J ACADEMY MANAGE DEC, P17; MCGOVERN PJ, 1959, COMPUTERS AUTOMA MAY, P17; MEGGINSON LC, 1954, 1ST P ANN HIGH SPEED, P1; MERRILL HF, 1958, SUPERVISORY MANA JAN, P59; MICHAEL DN, 1962, NEWSWEEK        0212, P51; NADER W, 1959, OILWAYS 25TH ANNIVER, P1; PIERSON F. C, 1959, ED AM BUSINESSMEN; PRATT F, 1954, COMPUTERS AUTOMA DEC, P6; RESTON J, 1962, NY TIMES        0216, P4; REVEILLION MP, 1961, REV MENSUAL COMI JUI, P41; ROBBA CG, 1961, ETUDE TRAVAIL, P39; SEXTON B, 1956, 3RD P ANN HIGH SPEED, P172; SHAW RL, 1960, PERSONNEL        JAN, P26; SMITH RM, 1959, OFFICE MANAGEMEN JUL, P24; SPENCER SA, 1961, MANAGEMENT REV   NOV, P59; WIENER N, 1950, HUMAN USE HUMAN BEIN, P16; WITTY MD, 1958, COMPUTERS AUTOMA DEC, P26; ZOFIO FDY, 1961, PROGRAMACION LINEAL, P25; MIRACLE AM, P9; 1960, MANAGEMENT REV   FEB, P55; 1962, NY TIMES        0224, P1; 1960, PERSONNEL        JAN, P4; 1962, NEWSWEEK        0226, P51; 1962, NY TIMES        0215, P1; 1960, BUSINESS WEEK   0220, P133	49	0	0	1	4	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	3					232	244		10.2307/255094				13	Business; Management	Business & Economics	CFV02	WOS:A1963CFV0200005					2019-01-18	
J	GOLEMBIEWSKI, RT				GOLEMBIEWSKI, RT			A BEHAVIORAL-APPROACH TO WAGE ADMINISTRATION - WORK FLOW AND STRUCTURAL DESIGN	ACADEMY OF MANAGEMENT JOURNAL			English	Article																Abbeglen James, 1958, JAPANESE FACTORY; BELCHER DW, 1962, J ACADEMY MANAGEMENT, V5, P102; CHAPPLE ED, 1962, MEASURE MANAGEMENT, P27; DALTON M, 1959, MEN WHO MANAGE, P56; GUEST RM, 1962, ORG CHANGE, P65; HERBST PG, 1962, AUTONOMOUS GROUP FUN, P33; Horwitz M, 1954, HUM RELAT, V7, P3, DOI 10.1177/001872675400700101; LIKERT R, 1961, NEW PATTERNS MANAGEM, P8; MELMAN S, 1958, DECISION MAKING PROD, P6; Rice AK, 1953, HUM RELAT, V6, P297, DOI 10.1177/001872675300600402; SHERWIN DS, 1957, HARVARD BUS REV, V35, P63; SIBSON RE, 1956, HARVARD BUS REV, V34, P102; Trist EL, 1951, HUM RELAT, V4, P3, DOI 10.1177/001872675100400101; WHYTE WF, 1961, MEN WORK, P111; WORTHY JC, 1953, IRRA PUBLICATION, V10, P77	15	1	1	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	3					267	277		10.2307/255152				11	Business; Management	Business & Economics	CFV02	WOS:A1963CFV0200007					2019-01-18	
J	DAVIS, K				DAVIS, K			INDIVIDUAL NEEDS AND AUTOMATION	ACADEMY OF MANAGEMENT JOURNAL			English	Article																Davis Keith, 1960, CALIFORNIA MANAGEMEN, P75; DEMOS R, 1959, BUSINESS RELIG, P190; GINSBERG BM, 1963, ILR RES, V9, P3; GREENEWALT CH, 1959, UNCOMMON MAN, P2; HARBISON F, 1959, MANAGEMENT IND WORLD, P3; HOOS I, 1960, HARVARD BUSINESS MAY, P102; MANN FC, 1960, AUTOMATION WORKER, P85; PORTER LW, 1961, J APPL PSYCHOL, P1; PRAGAN O, 1958, AUTOMATION MAJOR TEC, P16; Southall Aidan, 1959, HUM RELAT, V12, P21; WALKER C, 1957, AUTOMATIC FACTORY	11	0	0	1	4	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	3					278	283		10.2307/255153				6	Business; Management	Business & Economics	CFV02	WOS:A1963CFV0200008					2019-01-18	
J	MINER, JB				MINER, JB			PSYCHOLOGY AND THE SCHOOL OF BUSINESS CURRICULUM	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	3					284	289		10.2307/255154				6	Business; Management	Business & Economics	CFV02	WOS:A1963CFV0200009					2019-01-18	
J	GORDON, PJ				GORDON, PJ			TRANSCEND THE CURRENT DEBATE ON ADMINISTRATIVE THEORY	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	4	4	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	3					290	302		10.2307/255155				13	Business; Management	Business & Economics	CFV02	WOS:A1963CFV0200010					2019-01-18	
J	HOUSE, RJ; TOSI, H				HOUSE, RJ; TOSI, H			AN EXPERIMENTAL EVALUATION OF A MANAGEMENT-TRAINING PROGRAM	ACADEMY OF MANAGEMENT JOURNAL			English	Article																ANDREWS KR, 1957, HARVARD BUSINESS JAN, P85; ANDREWS KR, 1957, HARVARD BUSINESS MAR, P72; ARENSBERG C, 1961, RES IND HUMAN RELATI, P149; BROWNE CG, 1949, J APPLIED PSYCHOL, V33, P524; Davis R. C., 1951, FUNDAMENTALS TOP MAN; FLEISHMANN EA, 1955, LEADERSHIP SUPERVISI; FRIEDMAN JJ, 1961, DUNS REV MODERN  DEC, P50; HARE AP, 1962, HDB SMALL GROUP RES, P36; HARITON T, 1951, THESIS U MICHIGAN; HILLMAN H, 1962, J AM SOC TRAININ MAR, P27; HOUSE RJ, 1960, THESIS OHIO STATE U, P145; KATZ D, 1956, HUM RELAT, V9, P27, DOI 10.1177/001872675600900102; Katz Daniel, 1959, PSYCHOL STUDY SCI, V3; MAHLER WR, 1953, PERSONNEL        SEP, P116; MCCLINTOCK CG, 1958, J PERS, V26, P479, DOI 10.1111/j.1467-6494.1958.tb02346.x; MURDICK RG, 1960, J AM SOC TRAININ APR, P23; RICHARDS MD, 1958, READINGS MANAGEMENT; STOGDILL RM, 1955, METHODS STUDY ADM LE, P33; SYKES AJM, HUMAN RELATIONS, V15, P227	19	10	10	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	3					303	315		10.2307/255156				13	Business; Management	Business & Economics	CFV02	WOS:A1963CFV0200011					2019-01-18	
J	URWICK, LF				URWICK, LF			THE TACTICS OF JUNGLE WARFARE	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BACON F, 1621, ESSAYS; BARNARD CI, 1938, FUNCTIONS EXECUTIVE, P217; BULL G, 1958, BID POWER; FOLLETT MP, 1949, FREEDOM COORDINATION, P1; HALDANE JBS, 1928, POSSIBLE WORLDS, P186; KOCH EG, 1961, HARVARD BUSINESS MAR, P162; KOONTZ H, 1961, J ACADEMY MANAGEMENT, P175; LANDSBERGER HA, 1958, HAWTHORNE REVISITED, P50; Leavis F.R., 1962, SPECTATOR; LIKERT R, 1931, NEW PATTERNS MANAGEM, P30; LILIENTHAL DE, 1944, TVA DEMOCRACY MARCH, P126; MARCH JAMES G., 1958, ORGANIZATIONS, P12; MAYO, HUMAN PROBLEMS IND C; MAYO E, 1949, SOCIAL PROBLEMS IND, P19; Mills C. W., 1959, SOCIOLOGICAL IMAGINA; Snow C. P., 1959, 2 CULTURES SCI REVOL; SUOJANEN WW, 1963, J ACADEMY MANAGEMENT, V6, P7; Taylor F. W., 1947, SCI MANAGEMENT; TAYLOR FW, 1903, SHOP MANAGEMENT, P99; URWICK LF, 1960, CALIF MANAGE REV, V2, P77, DOI 10.2307/41166247; VEBLEN T, 1919, PLACE SCI MODERN CIV, P73; VONCLAUSEWITZ C, 1940, WAR, V1, P94; 1949, ORG MANAGEMENT SELEC, P24; 1963, MANAGEMENT DIARY, V3, P1	24	4	4	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	3					316	329		10.2307/255157				14	Business; Management	Business & Economics	CFV02	WOS:A1963CFV0200012					2019-01-18	
J	ERICSON, RF				ERICSON, RF			RATIONALITY AND EXECUTIVE MOTIVATION	ACADEMY OF MANAGEMENT JOURNAL			English	Article																APPLEBY, 1958, ELEMENTARY CONDITION, P38; APPLEBY PH, 1954, ETHICS           JAN, P93; ARGYRIS C, 1957, PERSONALITY ORG, P211; BARNARD C., 1938, FUNCTIONS EXECUTIVE; BRECH EFL, 1954, BALANCE CENTRALIZATI, P21; BURNS T, 1955, HUMAN RELATIONS, V7, P467; CONKLIN B, 1958, MANAGEMENT REV   JAN, P27; CURLE A, HUMAN RELATIONS, V2, P41; DALTON M, HUMAN ORG, V14, P4; DAUTEN PM, 1958, J ACADEMY MANAGE DEC, P41; DEUSTCH M, 1949, HUM RELAT, V2, P129; DEUSTCH M, HUMAN RELATIONS, V2, P199; FENN DH, 1959, MANAGEMENTS MISSION, P174; GARDNER BB, 1948, ADV MANAGEMENT   SEP, P116; GOLDMAN S, 1953, INFORMATION THEORY, P308; GOULDNER AW, 1957, ADMIN SCI QUART, V2, P281, DOI 10.2307/2391000; GOULDNER AW, 1958, ADM Q            MAR, P444; HAMIL F, 1958, ARMED FORCES MAN DEC, P15; HENRY WE, 1948, AM MANAGEMENT ASS PE, V120; HOLLANDER EP, J ABNORMAL SOCIAL PS; Homans G. C., 1950, HUMAN GROUP; JOHNSON W, 1946, PEOPLE QUANDRIES, pCH9; JONES MH, 1957, EXECUTIVE DECISION M, P89; JONES MN, 1957, EXECUTIVE DECISION M, P102; KAPLAN N, 1959, ADM SCI Q        JUN, P41; Leavitt H., 1958, HARVARD BUSINESS NOV, P41; LIKERT R, 1953, AM MANAGEMENT ASS PE, V155, P16; LINDZEY G, 1954, HDB SOCIAL PSYCHOL, P914; MARCH J, 1958, ORGANIZATIONS, P95; MARTIN NH, 1956, HARVARD BUSINESS NOV, P25; Mayo E., 1933, HUMAN PROBLEMS IND C; MCMURRY RN, 1958, HARVARD BUSINESS REV, P82; MILLS BD, 1958, THINK            OCT, P9; Pareto V., 1935, MIND SOC; PARSONS T, 1940, CANADIAN J EC PO MAY, P200; PELLGERIN RJ, 1957, ADM SCI Q        MAR, P517; Pelz DC, 1951, J SOC ISSUES, V7, P49; PRESTHUS RV, 1958, ADM SCI Q        JUN, P70; REISMAN D, THEORY LEISURE CLASS, P38; Rotter J. B., 1954, SOCIAL LEARNING CLIN; SCOTT WG, STUDIES BUSINESS EC, V4, P93; SHARTLE C, 1956, EXECUTIVE PERFORMANC, P15; SIMON H, 1957, ADM BEHAVIOR, P244; TEAD O, 1951, ART ADM, P18; Whyte W. H., 1956, ORG MAN; 1950, J BUSINESS       JAN, P200	46	0	0	1	6	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	1					7	23						17	Business; Management	Business & Economics	CFU96	WOS:A1962CFU9600001					2019-01-18	
J	LITTERER, JA				LITTERER, JA			THE SIMULATION OF ORGANIZATIONAL-BEHAVIOR	ACADEMY OF MANAGEMENT JOURNAL			English	Article																GUETZKOW H, 1957, MANAGE SCI, V3, P380, DOI 10.1287/mnsc.3.4.380; LEAVITT HJ, 1951, J ABNORM SOC PSYCH, V46, P38, DOI 10.1037/h0057189	2	0	0	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	1					24	35						12	Business; Management	Business & Economics	CFU96	WOS:A1962CFU9600002					2019-01-18	
